,Price,Zip,Longitude,Latitude,Acres,Tax,Year_built,Bedrooms,Bathrooms,Sqrt_ft,Garage,Kitchen,Fire_places,Floor,HOA
4513,550000.0,85718,-110.883952,32.319877,1.04,4411.13,1970,3,3.0,2832.0,2.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Cabinet, Prep Sink, Refrigerator, Warming Drawer, Water Purifier, Appliance Color: Stainless, Countertops: Granite & Concrete, Microwave: Microwave, Oven: Oven",2.0,"Carpet, Natural Stone, Wood",20.83
4514,535000.0,85750,-110.852498,32.290601,0.78,5818.0,1988,2,2.0,2766.0,2.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Pantry: Closet, Refrigerator, Microwave: Microwave, Oven: Oven",1.0,"Carpet, Ceramic Tile",131.0
4515,538725.0,85743,-111.096629,32.338934,3.3,6806.47,2013,5,4.0,3534.0,3.0,"Desk, Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: Stainless, Oven: Stainless",2.0,"Carpet, Ceramic Tile",0.0
4516,550000.0,85739,-110.896435,32.53479,0.19,4641.28,2003,3,3.0,2895.0,3.0,"Desk, Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Cabinet, Refrigerator, Reverse Osmosis, Appliance Color: Black, Countertops: Granite, Microwave: Built-in, Oven: Built-in",2.0,"Carpet, Ceramic Tile",180.0
4517,575000.0,85750,-110.863923,32.29327,0.79,3675.63,1979,4,3.0,2426.0,2.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Pantry: Cabinet, Refrigerator, Wet Bar, Appliance Color: Stainless, Countertops: Granite, Microwave: Advantium, Oven: Convection",2.0,"Carpet, Ceramic Tile, Wood",33.0
4519,530000.0,85749,-110.729719,32.264794,1.09,6058.48,1996,4,3.0,3675.0,3.0,"Compactor, Desk, Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Appliance Color: Black, Countertops: Tile, Microwave: Black, Oven: Black",2.0,"Carpet, Ceramic Tile",37.0
4520,567500.0,85750,-110.841888,32.316124,0.13,4269.54,1994,2,2.0,2204.0,2.0,"Dishwasher, Electric Range, Garbage Disposal, Pantry: Cabinet, Refrigerator, Countertops: Granite, Microwave: yes, Oven: yes",1.0,Ceramic Tile,325.0
4522,554000.0,85755,-110.983838,32.431258,0.53,4997.7,2002,4,3.0,2455.0,3.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Pantry: Walk-In, Refrigerator, Wet Bar, Appliance Color: Stainless, Countertops: Granite, Microwave: Convection",2.0,"Carpet, Other: Travertine",0.0
4523,575000.0,85718,-110.941678,32.33314,1.04,4684.67,1978,4,3.0,2615.0,2.0,"Dishwasher, Double Sink, Electric Range, Garbage Disposal, Pantry: Cabinet, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: Above range, Oven: slide in",3.0,"Carpet, Mexican Tile",8.0
4524,565000.0,85641,-110.800121,31.945523,1.0,3194.13,2008,5,4.0,3559.0,3.0,"Desk, Dishwasher, Electric Range, Garbage Disposal, Island, Pantry: Closet, Refrigerator, Reverse Osmosis, Appliance Color: Stainless, Countertops: granite, Microwave: stainless, Oven: double",1.0,"Carpet, Ceramic Tile",170.0
4526,550000.0,85750,-110.852535,32.319957,0.0,4822.0,1997,2,3.0,2191.0,2.0,"Dishwasher, Garbage Disposal, Gas Range, Island, Refrigerator, Countertops: Granite",0.0,"Carpet, Ceramic Tile",117.0
4527,567000.0,85750,-110.872091,32.309736,1.06,4263.54,1988,4,3.0,2659.0,2.0,"Dishwasher, Double Sink, Gas Range, Island, Pantry: Closet, Refrigerator, Appliance Color: Stainless, Countertops: Granite Slab, Microwave: built-in, Oven: Y",1.0,"Ceramic Tile, Natural Stone, Wood, Other: Travertine entry",43.0
4528,582000.0,85718,-110.953046,32.315277,0.82,4830.0,1988,3,2.0,2768.0,3.0,"Dishwasher, Double Sink, Electric Range, Garbage Disposal, Pantry: Closet, Refrigerator, Appliance Color: Black, Countertops: corian, Oven: oven",2.0,"Carpet, Mexican Tile",70.0
4529,565000.0,85750,-110.832078,32.293025,0.23,5972.15,2005,4,3.0,3010.0,3.0,"Dishwasher, Garbage Disposal, Gas Range, Island, Lazy Susan, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: Stainless built-In, Oven: Stainless Built-In",1.0,"Carpet, Other: Travertine Tile",101.0
4531,540000.0,85749,-110.728992,32.262206,0.97,5662.41,1996,4,3.0,3650.0,3.0,"Dishwasher, Freezer, Garbage Disposal, Gas Range, Lazy Susan, Pantry: Walk-In, Refrigerator, Appliance Color: White, Countertops: Granite, Microwave: Microwave, Oven: Oven",2.0,"Carpet, Ceramic Tile",5.0
4532,555000.0,85755,-110.986706,32.447311,0.18,1314.15,2017,3,3.0,2654.0,2.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Countertops: Granite, Microwave: Built-in, Oven: Double",2.0,"Carpet, Ceramic Tile, Wood",135.0
4535,575000.0,85718,-110.947316,32.309842,0.79,5130.12,1987,4,4.0,3281.0,3.0,"Compactor, Desk, Dishwasher, Electric Range, Garbage Disposal, Indoor Grill, Island, Refrigerator, Water Purifier, Wet Bar, Appliance Color: Stainless, Countertops: tile, Microwave: yes, Oven: yes",3.0,"Carpet, Mexican Tile",5.0
4536,575000.0,85755,-110.990367,32.454749,0.25,3758.98,2007,4,3.0,2779.0,3.0,"Refrigerator, Microwave, Oven",2.0,"Carpet, Ceramic Tile",52.0
4537,600000.0,85641,-110.793032,31.955036,4.15,5604.53,2006,4,3.0,3652.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,"Carpet, Concrete",55.0
4538,575000.0,85718,-110.885844,32.322515,1.08,4453.21,1970,4,3.0,3301.0,2.0,"Dishwasher, Garbage Disposal, Microwave, Oven",1.0,"Carpet, Ceramic Tile, Natural Stone, Wood",21.0
4539,570000.0,85737,-110.980683,32.405023,1.46,6165.1,1985,4,4.0,3321.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1.0,"Carpet, Ceramic Tile, Wood",5.0
4540,520000.0,85743,-111.095995,32.323659,3.19,5686.8,2009,4,3.0,3097.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,"Ceramic Tile, Wood",0.0
4541,590000.0,85718,-110.923314,32.293568,0.0,6589.47,2002,5,4.0,3229.0,3.0,"Dishwasher, Refrigerator, Microwave, Oven",2.0,"Carpet, Concrete, Other",134.0
4542,651500.0,85718,-110.928289,32.285778,1.0,8385.87,2005,4,4.0,3666.0,3.0,Garbage Disposal,1.0,"Carpet, Natural Stone",0.0
4544,560000.0,85755,-110.978895,32.456712,0.35,6452.74,2005,5,4.0,3991.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,"Carpet, Ceramic Tile",80.0
4545,565000.0,85748,-110.734178,32.221823,3.64,3962.25,1995,4,3.0,3253.0,3.0,"Dishwasher, Refrigerator, Microwave, Oven",1.0,"Carpet, Ceramic Tile",0.0
4546,563000.0,85749,-110.744783,32.284633,1.07,4793.46,1996,5,4.0,3306.0,3.0,"Desk, Dishwasher, Double Sink, Gas Range, Pantry: Walk-In, Refrigerator, Warming Drawer, Appliance Color: Stainless, Countertops: Granite",2.0,"Carpet, Ceramic Tile, Laminate",0.0
4547,580000.0,85749,-110.789943,32.28157,3.62,5816.87,2001,5,4.0,4180.0,3.0,"Desk, Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Prep Sink, Refrigerator, Reverse Osmosis, Warming Drawer, Appliance Color: Stainless, Countertops: Granite, Microwave: Combo/Convection, Oven: Stainless",2.0,"Carpet, Laminate, Natural Stone",0.0
4548,570000.0,85750,-110.825284,32.316573,1.0,5531.0,2016,3,3.0,2369.0,2.0,"Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Closet, Prep Sink, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: Stainless, Oven: Stainless",3.0,"Concrete, Laminate, Natural Stone",0.0
4549,569000.0,85755,-110.985141,32.430283,0.64,5838.14,2000,3,3.0,2589.0,3.5,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Pantry: Walk-In, Refrigerator, Water Purifier, Appliance Color: Stainless, Countertops: Silestone, Microwave: Built in, Oven: Built in",1.0,"Ceramic Tile, Concrete, Wood, Other: Dyed Concrete",39.0
4550,564000.0,85646,-111.047891,31.599195,0.25,3229.0,2006,3,4.0,2746.0,2.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Closet, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: Built-in, Oven: Single",1.0,"Ceramic Tile, Other: Hardwood",0.0
4551,562500.0,85718,-110.888494,32.315596,0.81,4713.19,1966,4,4.0,2874.0,2.0,Dishwasher,1.0,"Carpet, Ceramic Tile",21.0
4552,559200.0,85755,-110.987444,32.446325,0.27,4870.61,2017,3,3.0,3269.0,3.0,"Dishwasher, Double Sink, Electric Range, Garbage Disposal, Island, Pantry: Walk-In, Appliance Color: Stainless, Countertops: Granite, Microwave: Built in, Oven: Range",1.0,"Carpet, Ceramic Tile",135.0
4553,540000.0,85658,-111.109386,32.468527,0.27,1140.97,2018,3,4.0,2756.0,3.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Appliance Color: Stainless, Countertops: Granite, Microwave: Built-in, Oven: Built-in",0.0,"Carpet, Ceramic Tile, Other: Carpet bedrooms only",45.0
4554,550000.0,85730,-110.745624,32.166658,3.34,5331.0,2002,4,4.0,3106.0,2.5,"Dishwasher, Double Sink, Gas Range, Island, Appliance Color: Stainless, Countertops: Tile, Microwave: Built In",2.0,Mexican Tile,0.0
4555,565000.0,85755,-110.985314,32.446939,0.21,1288.0,2017,4,3.0,3029.0,3.0,"Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless, Countertops: Quartz, Microwave: convention, Oven: -",0.0,"Carpet, Ceramic Tile",135.0
4556,588864.0,85629,-110.937896,31.870977,2.29,323.17,2019,3,4.0,2757.0,3.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Closet, Appliance Color: Stainless, Countertops: Granite, Microwave: Stainless, Oven: Stainless",1.0,"Carpet, Ceramic Tile",50.0
4557,535000.0,85737,-110.970318,32.407739,0.37,5721.8,2004,4,3.0,3420.0,3.0,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,"Carpet, Ceramic Tile",50.0
4558,520000.0,85718,-110.924959,32.319878,0.2,3852.0,2002,2,2.0,2181.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",0.0,"Ceramic Tile, Other",175.0
4559,575000.0,85739,-110.900962,32.513671,0.36,2921.92,2007,3,4.0,2468.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1.0,Ceramic Tile,140.0
4560,555000.0,85718,-110.903274,32.32479,1.52,4650.79,1975,3,2.0,2539.0,2.0,"Dishwasher, Garbage Disposal, Microwave, Oven",1.0,"Carpet, Ceramic Tile",0.0
4561,555000.0,85718,-110.95766,32.318588,0.69,4110.66,1983,4,3.0,3288.0,2.0,"Dishwasher, Refrigerator, Microwave, Oven",2.0,"Carpet, Natural Stone, Wood",55.0
4562,567000.0,85742,-111.083207,32.385621,3.31,5431.0,2005,5,3.0,2827.0,3.0,"Dishwasher, Garbage Disposal, Oven",1.0,"Carpet, Ceramic Tile",0.0
4563,551000.0,85623,-110.91607,32.588073,0.21,2808.56,2015,3,4.0,2398.0,3.0,"Desk, Dishwasher, Double Sink, Electric Range, Garbage Disposal, Island, Pantry: Cabinet, Refrigerator, Appliance Color: White, Countertops: Granite, Microwave: GE, Oven: GE",1.0,"Carpet, Ceramic Tile",225.21
4564,574000.0,85749,-110.792536,32.28664,0.68,4850.22,2017,4,3.0,2607.0,3.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Closet, Appliance Color: Stainless, Countertops: Granite, Microwave: yes, Oven: Double Wall ovens",1.0,"Carpet, Ceramic Tile",65.0
4565,568882.0,85755,-110.984982,32.450588,0.26,900.22,2017,4,3.0,3580.0,4.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",0.0,"Carpet, Ceramic Tile",134.0
4566,573623.0,85658,-111.068943,32.435012,0.23,892.04,2013,4,3.0,2777.0,3.0,"Dishwasher, Garbage Disposal, Microwave, Oven",1.0,Concrete,39.0
4567,566200.0,85737,-110.970757,32.408844,0.47,5893.4,2003,3,3.0,2557.0,3.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Closet, Reverse Osmosis, Appliance Color: Stainless, Countertops: GRANITE, Oven: BUILT IN",2.0,"Carpet, Ceramic Tile",50.0
4568,553000.0,85718,-110.894923,32.333743,0.8,4099.0,1977,5,4.0,3980.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,"Carpet, Ceramic Tile, Mexican Tile",5.0
4569,502000.0,85641,-110.668461,32.096095,1.75,5151.54,2006,4,4.0,3272.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,"Carpet, Ceramic Tile",65.0
4570,572500.0,85749,-110.721937,32.244763,0.75,3826.0,2000,4,4.0,3160.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,"Carpet, Ceramic Tile",0.0
4571,545000.0,85745,-111.063705,32.30735,3.42,7407.36,1998,4,5.0,3402.0,3.0,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,Ceramic Tile,0.0
4572,571010.0,85658,-111.053989,32.437331,0.83,1510.01,2015,4,4.0,3595.0,4.0,"Dishwasher, Garbage Disposal, Microwave, Oven",0.0,"Carpet, Ceramic Tile",60.0
4574,560000.0,85745,-111.040045,32.244034,2.34,5368.0,2003,4,3.0,2821.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,"Carpet, Ceramic Tile",46.0
4575,570000.0,85742,-111.021414,32.420945,0.83,2606.32,2016,3,3.0,2327.0,3.0,"Dishwasher, Garbage Disposal, Microwave, Oven",0.0,"Carpet, Ceramic Tile",75.0
4576,480000.0,85718,-110.876291,32.328581,0.83,5911.96,1981,3,5.0,3495.0,2.0,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,"Carpet, Ceramic Tile, Natural Stone",258.0
4577,549000.0,85750,-110.863263,32.323715,0.56,4849.35,1998,4,3.0,2724.0,3.0,"Dishwasher, Garbage Disposal, Microwave, Oven",2.0,"Carpet, Ceramic Tile",49.0
4578,525000.0,85718,-110.887182,32.277437,0.79,5284.0,1980,4,4.0,4530.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,"Carpet, Ceramic Tile",3.0
4579,540000.0,85750,-110.844537,32.3254,0.17,3977.0,1994,3,2.0,2312.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1.0,Concrete,123.0
4580,555000.0,85749,-110.806224,32.264142,0.82,5648.2,2001,3,3.0,2939.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3.0,"Ceramic Tile, Wood",42.0
4581,555000.0,85745,-111.044832,32.262987,2.8,7333.0,1990,4,4.0,4608.0,2.0,"Compactor, Dishwasher, Double Sink, Garbage Disposal, Gas Range, Indoor Grill, Island, Lazy Susan, Pantry: Closet, Refrigerator, Water Purifier, Countertops: Corian, Oven: Double Wall Ovens",3.0,"Carpet, Mexican Tile",0.0
4582,550000.0,85749,-110.730514,32.265265,0.89,5132.64,1996,4,3.0,3300.0,3.0,"Desk, Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Lazy Susan, Pantry: Walk-In, Refrigerator, Water Purifier, Appliance Color: Almond, Countertops: travertine, Oven: double - electric",2.0,"Carpet, Ceramic Tile",37.0
4583,540000.0,85715,-110.864451,32.264286,0.59,6795.1,1976,4,3.0,3832.0,2.0,"Desk, Dishwasher, Double Sink, Electric Range, Garbage Disposal, Pantry: Walk-In, Refrigerator, Wet Bar, Appliance Color: Stainless, Countertops: Granite, Oven: double",1.0,"Carpet, Ceramic Tile",58.0
4584,537000.0,85739,-110.893332,32.503962,1.03,5777.72,2005,4,3.0,3904.0,3.0,"Desk, Dishwasher, Garbage Disposal, Gas Range, Island, Lazy Susan, Prep Sink, Wet Bar, Appliance Color: Stainless, Countertops: Granite, Oven: Double",2.0,"Ceramic Tile, Laminate, Wood",0.0
4585,565000.0,85641,-110.801606,31.94961,1.39,6244.94,2006,4,3.0,3591.0,3.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Reverse Osmosis, Warming Drawer, Appliance Color: Stainless, Countertops: Granite, Microwave: Stainless, Oven: Stainless Steel",1.0,"Ceramic Tile, Laminate",59.0
4586,567500.0,85750,-110.854261,32.301533,0.24,4229.95,1990,3,2.0,2429.0,2.0,"Dishwasher, Gas Range, Refrigerator, Appliance Color: Black, Countertops: granite, Microwave: yes, Oven: yes",1.0,Mexican Tile,154.0
4587,500000.0,85619,-110.7566,32.438139,0.11,5997.24,2005,3,3.0,1996.0,1.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Lazy Susan, Pantry: Walk-In, Refrigerator, Appliance Color: Black, Countertops: Granite, Microwave: Black, Oven: Heartland",1.0,"Carpet, Ceramic Tile, Wood",0.0
4588,549999.0,85739,-110.859043,32.554477,0.28,5650.12,2015,2,3.0,2617.0,3.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Lazy Susan, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: Stainless/Convection, Oven: Drop-in",1.0,"Carpet, Ceramic Tile",170.0
4589,520000.0,85718,-110.896016,32.330885,0.84,3935.73,1963,4,4.0,2992.0,4.0,"Dishwasher, Garbage Disposal, Refrigerator, Oven",1.0,"Carpet, Ceramic Tile",0.0
4590,530000.0,85755,-110.986934,32.437403,0.54,4092.58,2006,3,3.0,2300.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1.0,"Carpet, Ceramic Tile",45.0
4591,560000.0,85739,-110.893009,32.529003,0.22,3861.44,2000,3,3.0,2624.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",0.0,Ceramic Tile,148.0
4592,555000.0,85737,-110.971176,32.418689,2.13,5738.64,2005,5,3.0,3508.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1.0,"Ceramic Tile, Wood",23.0
4593,550000.0,85704,-110.98401,32.374595,3.28,5773.84,1975,4,3.0,2775.0,4.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,"Carpet, Ceramic Tile",0.0
4594,535000.0,85755,-110.981562,32.456955,0.36,6939.64,2001,3,3.0,3427.0,3.0,"Dishwasher, Garbage Disposal, Microwave, Oven",1.0,"Carpet, Ceramic Tile",220.0
4595,550000.0,85718,-110.958488,32.320915,0.64,4598.0,1987,5,3.0,3044.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1.0,"Carpet, Ceramic Tile",5.0
4596,552000.0,85658,-111.089498,32.464319,0.37,8981.89,2007,4,5.0,3972.0,3.0,"Dishwasher, Microwave, Oven",1.0,"Carpet, Natural Stone",115.0
4597,555000.0,85718,-110.898699,32.317349,0.54,5499.51,2002,3,3.0,3052.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1.0,"Carpet, Ceramic Tile",80.0
4598,550000.0,85658,-111.121949,32.465853,0.21,5629.74,2015,4,4.0,3032.0,3.0,"Dishwasher, Garbage Disposal, Island, Pantry: Walk-In, Refrigerator, Wet Bar, Appliance Color: Stainless, Countertops: Granite",1.0,"Carpet, Ceramic Tile",49.0
4599,569900.0,85658,-111.122172,32.465819,0.21,5943.89,2015,4,3.0,2929.0,3.0,"Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Wet Bar, Appliance Color: Stainless",0.0,Carpet,49.0
4600,559000.0,85641,-110.662665,32.092208,2.08,6179.23,2003,4,3.0,3079.0,2.0,"Compactor, Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Closet, Refrigerator, Water Purifier, Appliance Color: Stainless, Countertops: granite",2.0,Ceramic Tile,67.0
4601,555000.0,85641,-110.663062,32.09339,2.06,6314.76,2005,3,3.0,2924.0,3.0,"Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Closet, Prep Sink, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: Built-In, Oven: Stainless",1.0,"Carpet, Ceramic Tile",65.0
4602,545000.0,85749,-110.739628,32.266742,0.95,5297.88,1992,6,4.0,3258.0,3.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Pantry: Closet, Refrigerator, Appliance Color: Stainless, Microwave: STAINLESS, Oven: STAINLESS/GAS",3.0,"Carpet, Ceramic Tile, Mexican Tile",0.0
4603,557000.0,85712,-110.885743,32.260132,0.26,988.47,2018,3,4.0,2485.0,2.0,"Dishwasher, Double Sink, Freezer, Garbage Disposal, Island, Lazy Susan, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless, Countertops: Granite/Quartz, Microwave: Under counter, Oven: Electric range 36��",0.0,Concrete,0.0
4605,510000.0,85755,-110.93794,32.455804,0.17,3638.67,1994,2,3.0,2447.0,2.0,"Dishwasher, Gas Range, Island, Lazy Susan, Pantry: Cabinet, Refrigerator, Reverse Osmosis, Appliance Color: Stainless, Countertops: Quartz, Microwave: Stainless, Oven: Stainless",1.0,"Ceramic Tile, Laminate, Natural Stone",155.0
4606,550000.0,85614,-110.940929,31.878438,0.3,4916.06,2013,3,4.0,2564.0,2.5,"Pantry: Walk-In, Appliance Color: Stainless, Countertops: quartz, Oven: stainless",0.0,Ceramic Tile,213.0
4607,560000.0,85718,-110.880164,32.305714,1.22,3660.81,1980,3,3.0,2790.0,2.0,"Dishwasher, Garbage Disposal, Gas Range, Island, Refrigerator, Reverse Osmosis, Appliance Color: Stainless, Countertops: Granite",1.0,"Carpet, Natural Stone, Wood",0.0
4608,525000.0,85742,-111.036743,32.371451,1.53,5174.75,2000,5,3.0,3259.0,3.0,"Dishwasher, Double Sink, Electric Range, Garbage Disposal, Island, Refrigerator, Appliance Color: Black, Microwave: black, Oven: double ovens",1.0,"Carpet, Ceramic Tile",0.0
4609,555000.0,85750,-110.813901,32.296092,0.78,3879.35,1964,3,3.0,3230.0,2.5,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Closet, Refrigerator, Appliance Color: Stainless, Countertops: Quartz, Microwave: overhead, Oven: gas",1.0,"Ceramic Tile, Other: vinyl planks",0.0
4610,557000.0,85745,-111.06586,32.240943,1.57,6992.08,2006,4,4.0,3594.0,3.0,"Dishwasher, Garbage Disposal, Oven",1.0,"Carpet, Ceramic Tile, Wood",88.0
4611,536000.0,85750,-110.865058,32.277973,0.56,4528.14,1984,3,4.0,3121.0,2.0,"Dishwasher, Garbage Disposal, Microwave, Oven",3.0,"Carpet, Ceramic Tile, Concrete",15.0
4612,525000.0,85737,-110.967045,32.412281,3.38,5714.0,1998,4,3.0,3297.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Oven",2.0,"Carpet, Ceramic Tile",0.0
4613,495000.0,85718,-110.876375,32.325839,0.97,4711.31,1980,3,2.0,2841.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1.0,"Carpet, Ceramic Tile",141.0
4614,545000.0,85750,-110.856225,32.288088,0.87,5344.98,1984,3,4.0,2971.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1.0,"Carpet, Ceramic Tile, Wood",68.0
4615,545000.0,85742,-111.080822,32.386294,3.31,3640.39,2002,3,3.0,2777.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Oven",2.0,Ceramic Tile,70.0
4616,512500.0,85718,-110.952047,32.330328,0.81,4791.13,1985,4,3.0,3614.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Oven",1.0,"Carpet, Ceramic Tile",0.0
4617,535000.0,85739,-110.858866,32.544628,0.31,3906.24,2006,2,3.0,2651.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1.0,"Carpet, Ceramic Tile, Wood",149.0
4618,560000.0,85715,-110.862237,32.26314,0.73,5926.12,1970,3,3.0,3333.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Oven",1.0,"Carpet, Ceramic Tile",48.0
4619,552000.0,85750,-110.854508,32.288382,0.52,5939.84,1989,3,3.0,3052.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1.0,"Carpet, Ceramic Tile",125.0
4620,525000.0,85718,-110.941057,32.333584,0.94,5296.04,1993,4,3.0,3292.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,"Carpet, Ceramic Tile, Concrete",15.0
